,0
9307,201646
9308,201646
9309,201646
9310,201646
9311,201646
9312,201646
9313,201646
9314,201646
9315,201646
9316,201646
9317,201646
9318,201646
9319,201646
9320,201646
9321,201646
9322,201646
9323,201646
9324,201646
9325,201646
9326,201646
9327,201646
9328,201646
9329,201646
9330,201646
9331,201646
9332,201646
9333,201646
9334,201646
13872,201646
13878,201646
13902,201646
13923,201646
13946,201646
13955,201646
14020,201646
14116,201646
14547,201646
14575,201646
14957,201646
15265,201646
18792,201646
20403,201646
20843,201646
22094,201646
22863,201646
25135,201646
25711,201646
27752,201646
29479,201646
29842,201646
29845,201646
29856,201646
29865,201646
29867,201646
29868,201646
29869,201646
29871,201646
29872,201646
29874,201646
29879,201646
29880,201646
29881,201646
29884,201646
29885,201646
29891,201646
29895,201646
29898,201646
29903,201646
29907,201646
29909,201646
29910,201646
29911,201646
29912,201646
29914,201646
29915,201646
29916,201646
29917,201646
29918,201646
29920,201646
29922,201646
29923,201646
29924,201646
29926,201646
29927,201646
29929,201646
29931,201646
29932,201646
29933,201646
29935,201646
29936,201646
29937,201646
29939,201646
29941,201646
29942,201646
29943,201646
29950,201646
29951,201646
29953,201646
29954,201646
29955,201646
29956,201646
29957,201646
29958,201646
29960,201646
29961,201646
29963,201646
29964,201646
29965,201646
29967,201646
29968,201646
29969,201646
29972,201646
29973,201646
29976,201646
29978,201646
29983,201646
29984,201646
29985,201646
29986,201646
29987,201646
29988,201646
29990,201646
29999,201646
30000,201646
30001,201646
30002,201646
30004,201646
30005,201646
30006,201646
30007,201646
30008,201646
30011,201646
30015,201646
30016,201646
30017,201646
30018,201646
30019,201646
30020,201646
30022,201646
30023,201646
30024,201646
30025,201646
30026,201646
30027,201646
30029,201646
30030,201646
30031,201646
30032,201646
30033,201646
30034,201646
30035,201646
30037,201646
30038,201646
30039,201646
30041,201646
30042,201646
30044,201646
30046,201646
30047,201646
30048,201646
30049,201646
30050,201646
30051,201646
30052,201646
30053,201646
30054,201646
30055,201646
30056,201646
30057,201646
30059,201646
30060,201646
30061,201646
30062,201646
30063,201646
30064,201646
30065,201646
30066,201646
30067,201646
30068,201646
30069,201646
30070,201646
30072,201646
30073,201646
30075,201646
30076,201646
30077,201646
30078,201646
30079,201646
30080,201646
30081,201646
30082,201646
30084,201646
30085,201646
30086,201646
30087,201646
30088,201646
30089,201646
30090,201646
30092,201646
30095,201646
30096,201646
30099,201646
30100,201646
30101,201646
30102,201646
30105,201646
30106,201646
30107,201646
30108,201646
30109,201646
30110,201646
30111,201646
30112,201646
30120,201646
30121,201646
30123,201646
30124,201646
30125,201646
30126,201646
30131,201646
30140,201646
30141,201646
30142,201646
30143,201646
30144,201646
30145,201646
30146,201646
30147,201646
30149,201646
30150,201646
30153,201646
30154,201646
30155,201646
30162,201646
30166,201646
30170,201646
30171,201646
30188,201646
30193,201646
30201,201646
30202,201646
30203,201646
30210,201646
30213,201646
30223,201646
30225,201646
30228,201646
30229,201646
30230,201646
30231,201646
30233,201646
30235,201646
30241,201646
30259,201646
30264,201646
30266,201646
30267,201646
30269,201646
30273,201646
30275,201646
30276,201646
30283,201646
30284,201646
30297,201646
30303,201646
30304,201646
30306,201646
30307,201646
30311,201646
30312,201646
30315,201646
30332,201646
30351,201646
30445,201646
30521,201646
30606,201646
30898,201646
9335,201647
9336,201647
9337,201647
9338,201647
9339,201647
9340,201647
9341,201647
9342,201647
9343,201647
9344,201647
9345,201647
9346,201647
9347,201647
9348,201647
9349,201647
9350,201647
9351,201647
9352,201647
9353,201647
9354,201647
9355,201647
9356,201647
9357,201647
9358,201647
9359,201647
9360,201647
9361,201647
9362,201647
9363,201647
9364,201647
9365,201647
9366,201647
9367,201647
9368,201647
9369,201647
9370,201647
9371,201647
9372,201647
9373,201647
13814,201647
13887,201647
13939,201647
13986,201647
14172,201647
14265,201647
14485,201647
14548,201647
14560,201647
15062,201647
15141,201647
15229,201647
15279,201647
17308,201647
18072,201647
18146,201647
18537,201647
19314,201647
19559,201647
20049,201647
20185,201647
20256,201647
23095,201647
23581,201647
25712,201647
25844,201647
28635,201647
29705,201647
29862,201647
29959,201647
30093,201647
30094,201647
30097,201647
30103,201647
30104,201647
30113,201647
30114,201647
30115,201647
30122,201647
30127,201647
30128,201647
30129,201647
30130,201647
30132,201647
30133,201647
30136,201647
30137,201647
30138,201647
30151,201647
30152,201647
30156,201647
30157,201647
30158,201647
30159,201647
30163,201647
30164,201647
30165,201647
30167,201647
30168,201647
30169,201647
30172,201647
30173,201647
30174,201647
30175,201647
30178,201647
30179,201647
30180,201647
30181,201647
30183,201647
30184,201647
30185,201647
30186,201647
30187,201647
30189,201647
30190,201647
30191,201647
30192,201647
30194,201647
30199,201647
30204,201647
30206,201647
30207,201647
30209,201647
30211,201647
30212,201647
30214,201647
30215,201647
30216,201647
30217,201647
30218,201647
30219,201647
30220,201647
30221,201647
30222,201647
30226,201647
30232,201647
30234,201647
30236,201647
30237,201647
30238,201647
30239,201647
30240,201647
30242,201647
30243,201647
30245,201647
30246,201647
30247,201647
30248,201647
30249,201647
30251,201647
30252,201647
30253,201647
30254,201647
30255,201647
30256,201647
30257,201647
30258,201647
30260,201647
30261,201647
30262,201647
30263,201647
30270,201647
30271,201647
30272,201647
30274,201647
30277,201647
30278,201647
30279,201647
30280,201647
30281,201647
30282,201647
30285,201647
30286,201647
30289,201647
30290,201647
30291,201647
30292,201647
30293,201647
30294,201647
30295,201647
30296,201647
30300,201647
30301,201647
30302,201647
30305,201647
30308,201647
30309,201647
30310,201647
30313,201647
30314,201647
30316,201647
30317,201647
30318,201647
30319,201647
30320,201647
30321,201647
30322,201647
30323,201647
30324,201647
30325,201647
30326,201647
30327,201647
30328,201647
30329,201647
30330,201647
30331,201647
30333,201647
30334,201647
30335,201647
30336,201647
30337,201647
30338,201647
30339,201647
30340,201647
30341,201647
30342,201647
30343,201647
30344,201647
30345,201647
30347,201647
30348,201647
30349,201647
30350,201647
30352,201647
30353,201647
30354,201647
30355,201647
30356,201647
30357,201647
30358,201647
30359,201647
30360,201647
30361,201647
30362,201647
30363,201647
30364,201647
30365,201647
30366,201647
30367,201647
30368,201647
30370,201647
30372,201647
30373,201647
30374,201647
30375,201647
30376,201647
30377,201647
30378,201647
30379,201647
30380,201647
30381,201647
30382,201647
30384,201647
30385,201647
30386,201647
30387,201647
30388,201647
30389,201647
30390,201647
30391,201647
30392,201647
30393,201647
30394,201647
30395,201647
30396,201647
30397,201647
30401,201647
30402,201647
30403,201647
30404,201647
30405,201647
30406,201647
30407,201647
30408,201647
30409,201647
30410,201647
30411,201647
30412,201647
30413,201647
30414,201647
30415,201647
30416,201647
30417,201647
30418,201647
30419,201647
30420,201647
30423,201647
30424,201647
30425,201647
30426,201647
30427,201647
30428,201647
30429,201647
30430,201647
30431,201647
30432,201647
30433,201647
30434,201647
30435,201647
30436,201647
30440,201647
30441,201647
30443,201647
30444,201647
30446,201647
30447,201647
30448,201647
30449,201647
30454,201647
30457,201647
30458,201647
30464,201647
30466,201647
30467,201647
30468,201647
30469,201647
30473,201647
30477,201647
30480,201647
30481,201647
30485,201647
30486,201647
30488,201647
30489,201647
30501,201647
30503,201647
30508,201647
30512,201647
30516,201647
30520,201647
30522,201647
30523,201647
30528,201647
30530,201647
30531,201647
30532,201647
30539,201647
30542,201647
30543,201647
30544,201647
30548,201647
30598,201647
30669,201647
30672,201647
30711,201647
30725,201647
9374,201648
9375,201648
9376,201648
9377,201648
9378,201648
9379,201648
9380,201648
9381,201648
9382,201648
9383,201648
9384,201648
9385,201648
9386,201648
9387,201648
9388,201648
9389,201648
9390,201648
9391,201648
9392,201648
9393,201648
9394,201648
9395,201648
9396,201648
9397,201648
9398,201648
9399,201648
9400,201648
9401,201648
9402,201648
9403,201648
9404,201648
9405,201648
9406,201648
9407,201648
9408,201648
9409,201648
9410,201648
9411,201648
9412,201648
9413,201648
9414,201648
9415,201648
9416,201648
9417,201648
9418,201648
9419,201648
9420,201648
9421,201648
9422,201648
9423,201648
9424,201648
9425,201648
9426,201648
9427,201648
9428,201648
9429,201648
9430,201648
9431,201648
9432,201648
14159,201648
14604,201648
14638,201648
14678,201648
14963,201648
15052,201648
16389,201648
16743,201648
16935,201648
17367,201648
17554,201648
17789,201648
17917,201648
18011,201648
18639,201648
18746,201648
19671,201648
20277,201648
20351,201648
20426,201648
20468,201648
20505,201648
21571,201648
21767,201648
22200,201648
22272,201648
22301,201648
23042,201648
23080,201648
23238,201648
23787,201648
24366,201648
25136,201648
25713,201648
26113,201648
28878,201648
29944,201648
30116,201648
30117,201648
30346,201648
30398,201648
30400,201648
30421,201648
30422,201648
30437,201648
30438,201648
30439,201648
30442,201648
30450,201648
30451,201648
30452,201648
30453,201648
30455,201648
30456,201648
30459,201648
30460,201648
30461,201648
30462,201648
30463,201648
30465,201648
30470,201648
30472,201648
30474,201648
30475,201648
30476,201648
30478,201648
30479,201648
30482,201648
30483,201648
30487,201648
30490,201648
30492,201648
30493,201648
30494,201648
30495,201648
30496,201648
30497,201648
30498,201648
30499,201648
30500,201648
30502,201648
30504,201648
30505,201648
30506,201648
30509,201648
30510,201648
30511,201648
30513,201648
30514,201648
30515,201648
30517,201648
30518,201648
30519,201648
30524,201648
30525,201648
30526,201648
30527,201648
30529,201648
30533,201648
30534,201648
30535,201648
30536,201648
30537,201648
30538,201648
30540,201648
30541,201648
30545,201648
30546,201648
30547,201648
30549,201648
30550,201648
30551,201648
30552,201648
30553,201648
30554,201648
30555,201648
30556,201648
30557,201648
30558,201648
30559,201648
30560,201648
30561,201648
30562,201648
30563,201648
30564,201648
30565,201648
30566,201648
30567,201648
30568,201648
30569,201648
30570,201648
30571,201648
30572,201648
30573,201648
30574,201648
30575,201648
30576,201648
30577,201648
30578,201648
30579,201648
30580,201648
30581,201648
30582,201648
30583,201648
30584,201648
30585,201648
30586,201648
30587,201648
30588,201648
30589,201648
30590,201648
30591,201648
30592,201648
30593,201648
30594,201648
30595,201648
30596,201648
30597,201648
30599,201648
30602,201648
30603,201648
30604,201648
30605,201648
30607,201648
30611,201648
30612,201648
30613,201648
30614,201648
30615,201648
30616,201648
30617,201648
30618,201648
30619,201648
30620,201648
30621,201648
30622,201648
30629,201648
30630,201648
30640,201648
30642,201648
30658,201648
30660,201648
30664,201648
30666,201648
30675,201648
30691,201648
30706,201648
30712,201648
30713,201648
30714,201648
30715,201648
30740,201648
30744,201648
30748,201648
30749,201648
30862,201648
30907,201648
30924,201648
30962,201648
31404,201648
9433,201649
9434,201649
9435,201649
9436,201649
9437,201649
9438,201649
9439,201649
9440,201649
9441,201649
9442,201649
9443,201649
9444,201649
9445,201649
9446,201649
9447,201649
9448,201649
9449,201649
9450,201649
9451,201649
9452,201649
9453,201649
9454,201649
9455,201649
9456,201649
9457,201649
9458,201649
9459,201649
9460,201649
9461,201649
9462,201649
9463,201649
9464,201649
9465,201649
9466,201649
9467,201649
9468,201649
9469,201649
9470,201649
9471,201649
9472,201649
9473,201649
9474,201649
9475,201649
9476,201649
9477,201649
9478,201649
9479,201649
9480,201649
9481,201649
9482,201649
9483,201649
9484,201649
9485,201649
9486,201649
9487,201649
9488,201649
9489,201649
9490,201649
9491,201649
9492,201649
9493,201649
9494,201649
9495,201649
9496,201649
9497,201649
9498,201649
9499,201649
9500,201649
9501,201649
9502,201649
9503,201649
9504,201649
9505,201649
9506,201649
14079,201649
14137,201649
14183,201649
14213,201649
14318,201649
14460,201649
14550,201649
14919,201649
18148,201649
20883,201649
21050,201649
21497,201649
23574,201649
24398,201649
29130,201649
29403,201649
30118,201649
30244,201649
30471,201649
30608,201649
30609,201649
30623,201649
30624,201649
30626,201649
30627,201649
30628,201649
30631,201649
30632,201649
30633,201649
30634,201649
30635,201649
30636,201649
30637,201649
30638,201649
30639,201649
30641,201649
30643,201649
30644,201649
30645,201649
30646,201649
30647,201649
30648,201649
30649,201649
30650,201649
30651,201649
30652,201649
30653,201649
30654,201649
30655,201649
30656,201649
30657,201649
30659,201649
30661,201649
30662,201649
30663,201649
30665,201649
30667,201649
30670,201649
30671,201649
30673,201649
30674,201649
30676,201649
30677,201649
30678,201649
30679,201649
30680,201649
30681,201649
30682,201649
30683,201649
30684,201649
30685,201649
30686,201649
30687,201649
30688,201649
30689,201649
30690,201649
30692,201649
30693,201649
30694,201649
30695,201649
30696,201649
30697,201649
30698,201649
30699,201649
30700,201649
30701,201649
30702,201649
30703,201649
30704,201649
30705,201649
30707,201649
30708,201649
30709,201649
30710,201649
30716,201649
30717,201649
30718,201649
30719,201649
30720,201649
30721,201649
30723,201649
30724,201649
30726,201649
30727,201649
30728,201649
30729,201649
30730,201649
30731,201649
30732,201649
30733,201649
30734,201649
30735,201649
30736,201649
30738,201649
30739,201649
30741,201649
30742,201649
30743,201649
30745,201649
30746,201649
30747,201649
30750,201649
30751,201649
30752,201649
30753,201649
30754,201649
30755,201649
30757,201649
30758,201649
30759,201649
30760,201649
30761,201649
30762,201649
30763,201649
30765,201649
30766,201649
30767,201649
30768,201649
30769,201649
30770,201649
30771,201649
30772,201649
30773,201649
30774,201649
30775,201649
30776,201649
30777,201649
30778,201649
30779,201649
30780,201649
30781,201649
30782,201649
30783,201649
30784,201649
30785,201649
30786,201649
30787,201649
30788,201649
30789,201649
30790,201649
30791,201649
30792,201649
30793,201649
30794,201649
30795,201649
30796,201649
30797,201649
30798,201649
30799,201649
30800,201649
30801,201649
30802,201649
30803,201649
30804,201649
30805,201649
30806,201649
30807,201649
30808,201649
30809,201649
30810,201649
30811,201649
30812,201649
30813,201649
30814,201649
30815,201649
30816,201649
30817,201649
30818,201649
30819,201649
30820,201649
30821,201649
30822,201649
30823,201649
30826,201649
30828,201649
30830,201649
30831,201649
30832,201649
30834,201649
30835,201649
30837,201649
30839,201649
30840,201649
30843,201649
30844,201649
30845,201649
30847,201649
30848,201649
30849,201649
30851,201649
30852,201649
30854,201649
30856,201649
30863,201649
30864,201649
30899,201649
30900,201649
30901,201649
30902,201649
30906,201649
30909,201649
30910,201649
30914,201649
30916,201649
30919,201649
30926,201649
30927,201649
30939,201649
30946,201649
30948,201649
30949,201649
30950,201649
30951,201649
30963,201649
30964,201649
30965,201649
31005,201649
31133,201649
9507,201650
9508,201650
9509,201650
9510,201650
9511,201650
9512,201650
9513,201650
9514,201650
9515,201650
9516,201650
9517,201650
9518,201650
9519,201650
9520,201650
9521,201650
